college_tier,cgpa,internships,github_projects,backlogs,hackathons,certifications,skills,advanced_skills,intermediate_skills,basic_skills,aptitude_score,job_role,salary_lpa
Tier 3,7.73,0,2,1,2,3,TensorFlow,1,0,0,58.7,Data Scientist,11.67
Tier 1,7.99,0,3,1,3,3,"AWS, JavaScript",0,1,1,55.0,Web Developer,10.22
Tier 2,7.47,0,0,0,1,1,Machine Learning,1,0,0,77.8,Data Scientist,13.83
Tier 3,6.89,1,0,1,2,3,"Node.js, Docker, Linux, React",0,3,1,36.7,DevOps Engineer,7.9
Tier 3,8.31,1,3,3,1,3,SQL,0,0,1,53.6,Data Analyst,6.62
Tier 1,5.49,3,3,2,4,0,"TensorFlow, Django, Excel",1,1,1,40.6,Junior Developer,4.36
Tier 3,9.65,0,1,1,1,3,DSA,1,0,0,70.3,Software Engineer,16.68
Tier 1,7.81,0,1,1,3,1,"Linux, JavaScript",0,0,2,54.5,Web Developer,6.32
Tier 2,6.37,0,2,1,1,5,"Django, Node.js",0,2,0,42.2,Software Engineer,7.81
Tier 3,5.43,1,1,0,2,1,"DSA, Python, HTML/CSS, React",1,2,1,39.0,Junior Developer,3.93
Tier 3,7.4,2,2,0,0,2,AWS,0,1,0,57.1,DevOps Engineer,8.91
Tier 2,4.91,1,3,2,1,2,JavaScript,0,0,1,24.8,Junior Developer,3.48
Tier 2,6.11,3,4,1,0,1,"Machine Learning, Django",1,1,0,38.8,Software Engineer,9.89
Tier 2,6.08,1,4,0,0,2,"DSA, Python, Node.js, JavaScript",1,2,1,45.8,Software Engineer,10.14
Tier 3,8.23,0,4,0,2,2,"SQL, Node.js, Machine Learning, Docker, React, Django",1,4,1,60.2,Backend Developer,17.57
Tier 1,5.64,0,0,1,0,2,"Git, AWS",0,1,1,32.1,Web Developer,4.66
Tier 3,7.71,0,3,0,0,0,"Git, Machine Learning, Java, Linux",1,1,2,55.9,Data Scientist,13.02
Tier 3,5.3,0,1,0,1,2,"AWS, HTML/CSS, Excel, Python",0,2,2,38.5,Junior Developer,4.31
Tier 3,5.43,0,3,2,3,4,"Machine Learning, Java, Python",1,2,0,36.6,Junior Developer,4.9
Tier 3,5.77,0,1,1,2,2,"Git, Deep Learning, PyTorch",2,0,1,42.1,Web Developer,5.99
Tier 2,7.45,0,1,0,1,0,"DSA, Django",1,1,0,60.7,Software Engineer,15.69
Tier 1,4.93,0,0,2,0,2,"Linux, HTML/CSS, SQL, TensorFlow",1,0,3,41.6,Junior Developer,4.31
Tier 3,7.95,0,2,2,1,1,"Python, TensorFlow, Django, Git",1,2,1,57.1,Data Scientist,12.81
Tier 3,6.23,0,4,0,1,1,Docker,0,1,0,56.2,Backend Developer,7.65
Tier 1,6.59,3,3,1,0,1,"React, Node.js, Linux, Python, SQL",0,3,2,53.3,Software Engineer,8.4
Tier 2,6.09,2,3,0,0,0,Deep Learning,1,0,0,53.0,Software Engineer,9.64
Tier 1,5.75,0,4,4,0,1,"React, Docker",0,2,0,35.4,Web Developer,4.73
Tier 1,7.9,2,1,0,1,2,"AWS, Excel, HTML/CSS, Docker",0,2,2,49.6,DevOps Engineer,10.41
Tier 2,9.88,0,2,2,2,3,"TensorFlow, React, AWS, Deep Learning",2,2,0,77.7,ML Engineer,29.36
Tier 1,5.79,0,1,0,1,0,"PyTorch, Deep Learning",2,0,0,39.4,Web Developer,5.67
Tier 3,7.29,0,0,0,0,1,Linux,0,0,1,50.0,DevOps Engineer,5.04
Tier 3,8.08,3,3,0,0,2,"JavaScript, DSA, Java",1,1,1,58.6,Software Engineer,16.12
Tier 1,7.88,0,1,0,0,4,"HTML/CSS, AWS, React",0,2,1,58.1,Web Developer,10.34
Tier 2,7.78,1,2,1,1,2,"HTML/CSS, Git",0,0,2,62.3,Web Developer,6.39
Tier 1,7.32,1,0,0,1,2,"Node.js, SQL, React, AWS, Git",0,3,2,51.0,Software Engineer,10.36
Tier 1,6.05,1,3,0,0,2,Excel,0,0,1,42.1,Data Analyst,5.89
Tier 3,5.63,1,4,2,2,3,"Python, Node.js, Deep Learning, PyTorch",2,2,0,49.2,Junior Developer,5.71
Tier 2,6.74,1,2,0,0,3,"JavaScript, AWS, Django, HTML/CSS, SQL",0,2,3,55.5,Web Developer,7.49
Tier 3,6.76,3,1,1,1,1,"Linux, Deep Learning",1,0,1,43.7,DevOps Engineer,9.93
Tier 3,7.8,0,2,1,4,3,"AWS, HTML/CSS, JavaScript, Python, Excel",0,2,3,48.0,Web Developer,10.73
Tier 2,8.86,2,5,0,2,1,"PyTorch, DSA, JavaScript, React, Git, Python",2,2,2,79.1,ML Engineer,24.0
Tier 2,7.02,2,1,1,1,0,"Node.js, Django, React, AWS",0,4,0,47.1,Software Engineer,10.29
Tier 2,4.8,1,3,0,2,3,JavaScript,0,0,1,27.8,Junior Developer,3.25
Tier 2,6.21,1,1,0,0,1,"PyTorch, Linux, Deep Learning, Excel, TensorFlow",3,0,2,65.5,Data Analyst,9.78
Tier 2,8.87,0,4,1,1,3,"Machine Learning, Linux",1,0,1,62.6,Data Scientist,21.88
Tier 2,5.68,1,1,0,1,2,"AWS, SQL",0,1,1,35.4,Web Developer,4.77
Tier 3,5.79,0,1,0,3,1,"Node.js, JavaScript, TensorFlow, React",1,2,1,50.4,Web Developer,5.37
Tier 3,7.14,2,0,0,4,3,"Python, DSA, Linux",1,1,1,52.3,Software Engineer,14.51
Tier 3,5.98,0,3,1,4,2,DSA,1,0,0,49.3,Web Developer,5.76
Tier 2,9.32,1,3,0,1,2,"Linux, Django, Node.js",0,2,1,60.9,DevOps Engineer,10.16
Tier 2,8.55,2,0,4,1,2,"PyTorch, JavaScript, Deep Learning",2,0,1,76.1,ML Engineer,20.49
Tier 3,7.57,1,2,0,1,5,"Node.js, SQL, Java, Linux",0,2,2,44.1,Backend Developer,10.95
Tier 3,8.54,2,3,0,2,1,"Deep Learning, Excel, Node.js, Git",1,1,2,52.9,Data Scientist,18.79
Tier 3,8.97,0,3,0,2,1,Linux,0,0,1,63.0,DevOps Engineer,6.26
Tier 1,9.3,0,2,0,3,2,"Machine Learning, DSA, Excel, Django",2,1,1,77.4,Data Scientist,24.07
Tier 2,7.07,1,1,0,3,3,"PyTorch, Django, Deep Learning",2,1,0,56.4,Data Scientist,16.66
Tier 2,7.19,0,3,0,5,0,"PyTorch, DSA, TensorFlow, AWS",3,1,0,65.1,ML Engineer,16.17
Tier 1,8.49,1,1,0,4,1,"PyTorch, Linux",1,0,1,72.7,DevOps Engineer,19.66
Tier 3,5.19,0,5,2,2,3,"SQL, Git, JavaScript, Node.js",0,1,3,23.9,Junior Developer,3.47
Tier 3,6.19,0,2,1,1,2,"Excel, JavaScript",0,0,2,46.1,Web Developer,5.75
Tier 2,8.18,1,2,1,0,3,"AWS, Node.js, Docker",0,3,0,54.2,DevOps Engineer,10.32
Tier 2,6.9,0,2,2,2,0,"PyTorch, Machine Learning, AWS, DSA, SQL",3,1,1,57.3,ML Engineer,9.95
Tier 3,6.78,1,4,2,1,1,"AWS, Docker, PyTorch, DSA",2,2,0,64.5,ML Engineer,9.95
Tier 3,7.6,0,1,2,0,2,"JavaScript, Django, Deep Learning",1,1,1,53.9,Data Scientist,10.44
Tier 1,7.2,0,0,0,1,3,"Deep Learning, TensorFlow, Docker, Linux",2,1,1,58.4,ML Engineer,16.09
Tier 3,7.16,2,0,2,2,2,"Machine Learning, PyTorch, HTML/CSS, Excel, Docker",2,1,2,58.1,ML Engineer,14.54
Tier 2,5.9,0,0,0,1,3,"DSA, Python, SQL, JavaScript",1,1,2,41.2,Junior Developer,5.87
Tier 2,8.45,1,1,0,1,2,"JavaScript, Node.js, Git",0,1,2,52.0,Web Developer,10.63
Tier 1,7.15,0,1,1,3,2,"DSA, React, Deep Learning",2,1,0,56.2,Data Scientist,16.07
Tier 2,7.52,2,3,0,1,1,"Excel, DSA",1,0,1,62.8,Software Engineer,16.12
Tier 3,8.87,0,2,0,0,2,"Excel, Java, Git, React, Node.js",0,3,2,64.7,Software Engineer,10.46
Tier 2,5.46,2,3,1,1,2,"AWS, Python, Linux, PyTorch",1,2,1,35.5,Junior Developer,4.34
Tier 2,8.72,1,2,1,0,2,"TensorFlow, Excel, Deep Learning, SQL, DSA, Python",3,1,2,75.0,Data Scientist,24.1
Tier 3,6.03,0,1,1,2,6,"Node.js, Django, DSA, AWS, Python",1,4,0,46.5,Software Engineer,10.06
Tier 2,5.8,0,3,0,1,2,"DSA, Machine Learning, AWS",2,1,0,56.9,Web Developer,6.45
Tier 3,7.75,0,3,1,0,2,React,0,1,0,54.1,Software Engineer,8.32
Tier 2,7.89,1,1,0,2,2,"Java, Git, JavaScript, Deep Learning, PyTorch",2,1,2,64.2,ML Engineer,15.56
Tier 2,8.11,2,3,0,4,1,Machine Learning,1,0,0,58.7,Data Scientist,21.45
Tier 1,6.35,2,2,0,1,4,"Django, HTML/CSS",0,1,1,39.5,Web Developer,8.29
Tier 2,5.84,0,1,1,2,1,"Python, DSA, Docker",1,2,0,38.4,Junior Developer,6.17
Tier 2,7.14,1,0,0,1,5,Django,0,1,0,53.3,Data Scientist,10.06
Tier 2,8.24,1,2,0,1,4,"JavaScript, Java, Node.js, Machine Learning, DSA, Docker",2,3,1,72.5,ML Engineer,24.23
Tier 1,6.1,4,1,1,2,3,"DSA, Linux, Docker, Deep Learning",2,1,1,48.4,Software Engineer,10.15
Tier 2,5.59,0,1,2,1,1,"Java, AWS, React, TensorFlow",1,3,0,41.1,Web Developer,5.51
Tier 2,6.0,0,3,1,2,1,"Django, Python, Linux",0,2,1,28.2,Software Engineer,7.59
Tier 3,6.62,1,6,3,3,2,Node.js,0,1,0,41.1,Software Engineer,7.18
Tier 3,8.38,0,1,0,3,3,React,0,1,0,52.6,Software Engineer,9.39
Tier 1,4.79,1,1,0,1,2,"React, AWS",0,2,0,33.8,Junior Developer,3.23
Tier 3,7.48,2,2,0,2,2,Deep Learning,1,0,0,53.2,Data Scientist,13.38
Tier 3,6.42,1,2,1,0,2,"Deep Learning, TensorFlow, JavaScript, Django",2,1,1,55.2,Web Developer,9.97
Tier 2,5.69,1,2,1,2,0,"PyTorch, Linux, DSA",2,0,1,50.0,Web Developer,6.38
Tier 2,9.23,0,4,0,0,3,"Docker, Django, Excel, Python, SQL, JavaScript",0,3,3,58.9,Data Analyst,10.62
Tier 3,5.94,2,4,1,1,1,"Python, AWS, Node.js, Linux",0,3,1,45.1,Junior Developer,4.38
Tier 3,8.73,1,4,0,0,3,"PyTorch, SQL",1,0,1,59.9,Data Analyst,13.18
Tier 2,6.46,0,3,0,3,1,Docker,0,1,0,44.9,Backend Developer,8.25
Tier 1,7.05,0,3,1,1,3,"Machine Learning, PyTorch",2,0,0,60.0,Data Scientist,15.74
Tier 2,4.23,0,1,2,2,0,Git,0,0,1,32.2,Junior Developer,2.04
Tier 2,5.68,1,2,2,2,4,"Machine Learning, React",1,1,0,53.9,Web Developer,5.49
Tier 2,6.97,1,1,0,1,3,"Machine Learning, JavaScript",1,0,1,50.4,Web Developer,10.13
Tier 2,7.57,1,0,1,2,3,"React, Machine Learning",1,1,0,52.5,Data Scientist,16.1
Tier 2,9.22,2,2,1,3,2,"Excel, Python, Java, Linux, React",0,3,2,74.5,Software Engineer,10.6
Tier 3,7.65,0,3,0,1,2,"TensorFlow, Linux, JavaScript, PyTorch, AWS",2,1,2,62.1,Data Scientist,15.84
Tier 3,6.41,0,1,0,1,3,"HTML/CSS, Django",0,1,1,43.0,Web Developer,6.55
Tier 2,8.52,1,1,0,1,3,"SQL, React, Node.js, Python, AWS, TensorFlow",1,4,1,56.9,Data Scientist,23.22
Tier 3,7.83,2,2,0,2,5,JavaScript,0,0,1,52.3,Web Developer,6.52
Tier 2,8.5,2,2,0,0,2,"AWS, React, Java",0,3,0,62.7,Software Engineer,10.27
Tier 2,6.32,2,1,3,1,2,"AWS, JavaScript",0,1,1,49.0,Web Developer,8.57
Tier 2,7.0,0,5,1,1,1,"Git, TensorFlow",1,0,1,59.6,Data Scientist,15.07
Tier 1,6.22,0,0,1,1,0,"Python, Java, PyTorch, Git, HTML/CSS",1,2,2,46.1,Software Engineer,10.34
Tier 3,8.39,1,1,1,3,0,Java,0,1,0,60.6,Software Engineer,8.73
Tier 1,8.73,1,4,0,1,0,"Docker, Linux",0,1,1,64.1,DevOps Engineer,10.2
Tier 2,7.08,2,3,0,1,1,"Machine Learning, React, Deep Learning, Node.js, Docker",2,3,0,58.0,ML Engineer,16.33
Tier 1,7.87,2,1,1,1,2,"TensorFlow, Linux, Docker",1,1,1,50.0,DevOps Engineer,15.81
Tier 1,7.49,1,2,0,0,3,DSA,1,0,0,56.9,Software Engineer,16.18
Tier 3,5.84,3,3,2,1,0,"AWS, Linux, HTML/CSS",0,1,2,43.6,Web Developer,4.46
Tier 1,8.14,1,3,1,1,5,Git,0,0,1,61.5,Data Scientist,6.85
Tier 2,6.99,0,2,2,1,3,"Linux, Machine Learning, Java, Node.js, Django",1,3,1,56.5,Software Engineer,10.39
Tier 3,7.73,1,4,1,2,2,"Docker, Linux, Java, DSA, TensorFlow",2,2,1,59.1,Data Scientist,15.98
Tier 2,9.63,0,2,0,1,1,Linux,0,0,1,64.2,DevOps Engineer,6.53
Tier 3,7.61,1,1,0,1,2,"PyTorch, SQL, Node.js, React",1,2,1,61.9,Software Engineer,14.15
Tier 1,9.71,0,0,0,4,3,"SQL, Django, Node.js, TensorFlow, PyTorch, Git",2,2,2,69.5,Data Scientist,24.23
Tier 3,4.51,7,1,2,0,4,"HTML/CSS, Python, Java",0,2,1,34.8,Junior Developer,3.84
Tier 2,6.28,0,3,0,0,3,"Machine Learning, SQL, Docker, DSA",2,1,1,55.1,Backend Developer,9.91
Tier 2,7.16,1,1,1,1,1,Deep Learning,1,0,0,43.9,Data Scientist,13.31
Tier 2,6.03,5,2,2,0,3,"AWS, Java, Excel, Linux",0,2,2,47.2,Software Engineer,8.35
Tier 3,7.05,1,0,0,2,3,Python,0,1,0,50.9,Data Scientist,7.67
Tier 2,7.86,0,2,0,2,0,"Excel, Machine Learning, Node.js, Docker",1,2,1,61.2,Data Scientist,15.58
Tier 3,7.53,1,2,1,2,2,"Machine Learning, AWS",1,1,0,54.4,Data Scientist,12.58
Tier 2,6.75,2,1,1,0,2,"Docker, Java",0,2,0,46.2,Backend Developer,7.67
Tier 2,8.01,2,0,0,4,2,"DSA, Excel, Django, HTML/CSS",1,1,2,54.6,Software Engineer,21.25
Tier 3,6.37,1,0,0,5,2,"Java, Excel",0,1,1,41.2,Software Engineer,7.7
Tier 3,7.65,0,0,0,0,1,"Docker, React, Deep Learning, Machine Learning, PyTorch",3,2,0,60.7,Data Scientist,15.13
Tier 2,6.92,1,1,2,2,3,Python,0,1,0,50.7,Software Engineer,7.71
Tier 1,6.37,2,2,1,1,0,"TensorFlow, Python",1,1,0,50.9,Software Engineer,10.33
Tier 2,5.93,0,5,1,3,3,DSA,1,0,0,43.6,Web Developer,6.09
Tier 2,7.26,1,6,1,4,2,"Node.js, JavaScript, Excel, Deep Learning, TensorFlow",2,1,2,67.6,ML Engineer,15.76
Tier 3,7.92,0,4,0,3,3,"SQL, Java, AWS",0,2,1,52.5,Backend Developer,10.41
Tier 2,6.65,0,1,0,1,2,Git,0,0,1,46.3,Software Engineer,6.56
Tier 2,5.63,0,2,2,0,2,Django,0,1,0,36.0,Web Developer,4.71
Tier 1,6.49,1,4,1,1,1,"Docker, DSA, JavaScript, React, Java",1,3,1,48.8,Software Engineer,9.8
Tier 1,6.86,1,4,2,2,2,"Java, Machine Learning, Deep Learning, Linux",2,1,1,57.8,ML Engineer,10.23
Tier 2,8.03,1,2,0,3,1,"Node.js, Machine Learning, React",1,2,0,65.5,Data Scientist,21.58
Tier 3,7.07,1,2,2,2,2,"TensorFlow, AWS, Django, SQL, Docker",1,3,1,55.3,DevOps Engineer,13.9
Tier 1,7.41,1,3,0,2,0,"Java, AWS",0,2,0,53.2,Software Engineer,10.67
Tier 2,8.36,1,1,0,1,3,"TensorFlow, Django, React, JavaScript, SQL",1,2,2,68.7,Web Developer,15.6
Tier 3,7.73,2,1,1,1,5,"HTML/CSS, TensorFlow",1,0,1,63.0,Data Scientist,13.26
Tier 2,5.63,2,3,1,1,3,"Java, Node.js",0,2,0,32.6,Web Developer,5.21
Tier 1,9.64,2,2,0,1,1,"Django, Linux",0,1,1,70.3,DevOps Engineer,10.44
Tier 2,6.41,1,2,2,0,0,"HTML/CSS, Linux, SQL",0,0,3,46.0,Web Developer,6.55
Tier 2,6.0,2,1,0,1,0,"React, HTML/CSS",0,1,1,40.3,Web Developer,8.71
Tier 2,7.24,0,0,1,0,1,"Python, Excel, Machine Learning, DSA, SQL",2,1,2,63.3,Data Scientist,16.05
Tier 2,8.86,1,2,1,1,0,"PyTorch, AWS, SQL, React, Linux",1,2,2,65.5,DevOps Engineer,19.59
Tier 3,6.74,1,5,0,1,5,Linux,0,0,1,50.9,DevOps Engineer,6.54
Tier 1,8.48,0,1,1,1,1,"HTML/CSS, Java, PyTorch, Git, JavaScript",1,1,3,52.3,Web Developer,15.0
Tier 1,4.87,1,4,3,1,0,"Java, HTML/CSS",0,1,1,38.8,Junior Developer,3.59
Tier 2,8.6,0,3,0,5,4,"Docker, AWS, JavaScript, DSA, Django",1,3,1,70.1,DevOps Engineer,19.98
Tier 2,9.17,0,1,0,1,4,"Linux, Python, Django, Excel, AWS",0,3,2,70.9,Data Analyst,10.42
Tier 2,5.57,2,1,0,5,3,"JavaScript, SQL",0,0,2,42.4,Web Developer,4.1
Tier 2,5.99,2,2,1,0,1,"AWS, PyTorch",1,1,0,57.0,Web Developer,6.2
Tier 3,5.31,0,2,0,0,0,"HTML/CSS, Machine Learning, Java, Node.js",1,2,1,39.9,Junior Developer,4.59
Tier 1,6.43,0,0,1,1,3,"React, Docker",0,2,0,47.4,Software Engineer,7.81
Tier 3,6.07,1,2,0,3,3,"Excel, Linux, Git, HTML/CSS, JavaScript",0,0,5,43.4,Web Developer,6.12
Tier 3,5.19,1,0,2,1,1,"SQL, PyTorch, Node.js, Machine Learning",2,1,1,47.5,Junior Developer,3.76
Tier 2,5.78,0,1,2,0,0,JavaScript,0,0,1,48.9,Web Developer,3.4
Tier 3,6.36,0,3,1,0,0,"Docker, Java",0,2,0,47.3,Backend Developer,7.09
Tier 3,6.54,1,5,0,0,2,"React, PyTorch, Machine Learning",2,1,0,48.2,Data Scientist,9.4
Tier 2,7.76,1,1,0,1,4,Deep Learning,1,0,0,61.8,Data Scientist,16.89
Tier 2,7.18,1,2,1,1,1,"PyTorch, Deep Learning, Java",2,1,0,61.2,ML Engineer,15.71
Tier 2,6.51,1,0,0,2,0,"HTML/CSS, Python, Excel, Git, TensorFlow",1,1,3,44.5,Data Analyst,10.44
Tier 1,6.2,2,2,0,0,2,"JavaScript, Python, AWS, Node.js",0,3,1,51.2,Junior Developer,8.33
Tier 2,8.86,4,2,0,1,1,"Machine Learning, Node.js, React, Python, Linux, Deep Learning",2,3,1,63.4,ML Engineer,24.33
Tier 3,6.19,3,3,0,1,1,"Python, SQL, Django, DSA, Deep Learning",2,2,1,48.2,Software Engineer,10.28
Tier 3,5.14,0,0,0,0,2,Excel,0,0,1,46.8,Junior Developer,3.46
Tier 2,7.4,0,0,0,3,2,JavaScript,0,0,1,47.6,Web Developer,6.21
Tier 2,10.0,2,1,0,2,1,"Python, React, Docker, Machine Learning",1,3,0,67.1,Data Scientist,24.35
Tier 3,5.9,1,0,2,1,0,"PyTorch, Node.js",1,1,0,38.8,Web Developer,5.48
Tier 2,7.42,0,3,2,0,1,"DSA, Python, Django, Java",1,3,0,54.6,Software Engineer,16.19
Tier 3,6.54,0,2,1,2,5,"Git, Deep Learning, DSA",2,0,1,54.9,Data Scientist,10.46
Tier 1,6.86,0,2,0,1,1,"HTML/CSS, PyTorch, Docker, JavaScript, Deep Learning",2,1,2,53.4,Data Scientist,10.23
Tier 3,4.13,3,4,1,5,3,"SQL, Excel, Docker",0,1,2,28.5,Junior Developer,3.66
Tier 2,7.74,2,0,2,0,2,"PyTorch, Git, Python, TensorFlow",2,1,1,55.6,ML Engineer,16.06
Tier 2,6.19,0,2,0,0,0,JavaScript,0,0,1,37.2,Web Developer,6.22
Tier 1,7.4,2,4,2,1,2,"TensorFlow, JavaScript, HTML/CSS, Linux, Python",1,1,3,54.1,Data Scientist,15.74
Tier 3,9.97,0,3,1,1,1,Deep Learning,1,0,0,71.5,Data Scientist,17.31
Tier 3,5.41,2,1,1,2,3,"Excel, Deep Learning",1,0,1,35.6,Junior Developer,4.71
Tier 2,8.46,2,1,2,0,2,"Java, HTML/CSS, DSA",1,1,1,60.5,Software Engineer,18.33
Tier 3,5.24,1,4,0,1,2,"AWS, Docker, Python, DSA",1,3,0,41.4,Junior Developer,4.2
Tier 2,6.9,0,2,1,0,1,Python,0,1,0,49.3,Software Engineer,7.74
Tier 2,7.62,2,1,1,1,3,Git,0,0,1,51.5,Data Scientist,6.29
Tier 1,9.96,0,1,1,3,0,"Java, PyTorch, Python, Linux, Excel",1,2,2,63.0,Software Engineer,22.18
Tier 2,6.98,2,5,2,3,2,"PyTorch, Git, DSA",2,0,1,53.6,ML Engineer,10.47
Tier 2,7.58,0,1,0,3,2,"Linux, React, Docker",0,2,1,52.8,DevOps Engineer,10.69
Tier 2,6.17,1,2,2,2,1,PyTorch,1,0,0,42.1,Software Engineer,9.79
Tier 3,5.62,1,2,3,0,1,"Deep Learning, Django, PyTorch",2,1,0,47.4,Web Developer,6.02
Tier 2,9.34,1,2,0,0,1,"Python, Machine Learning, Docker, SQL",1,2,1,75.5,Backend Developer,17.75
Tier 2,6.91,0,3,1,0,2,"TensorFlow, Python",1,1,0,55.2,Software Engineer,10.34
Tier 1,7.87,1,0,0,1,1,"Excel, HTML/CSS, Git",0,0,3,57.0,Web Developer,6.25
Tier 3,5.45,3,2,2,3,4,"HTML/CSS, Deep Learning",1,0,1,37.7,Junior Developer,4.66
Tier 3,5.06,0,2,0,1,2,"DSA, React, Docker, SQL",1,2,1,43.6,Junior Developer,4.39
Tier 2,8.15,0,2,0,0,1,"Git, HTML/CSS, Docker",0,1,2,62.1,Web Developer,10.92
Tier 3,6.59,1,2,0,2,3,"Docker, Java",0,2,0,34.6,Backend Developer,8.52
Tier 1,7.2,1,3,0,0,1,"PyTorch, SQL, Linux, Machine Learning",2,0,2,60.2,Data Scientist,15.64
Tier 1,5.17,0,0,0,4,2,"PyTorch, Python",1,1,0,42.9,Junior Developer,4.57
Tier 1,6.44,0,4,0,0,2,"SQL, JavaScript, Docker",0,1,2,43.7,Backend Developer,8.07
Tier 3,6.43,0,1,1,2,5,"Django, Python, Machine Learning, TensorFlow, SQL",2,2,1,59.7,Data Analyst,9.83
Tier 2,7.04,1,1,0,0,4,Django,0,1,0,50.2,Data Scientist,10.22
Tier 1,8.5,2,4,0,2,1,"SQL, AWS, React, Git, Excel, PyTorch",1,2,3,63.7,Data Analyst,13.21
Tier 2,6.35,2,0,1,1,3,"Linux, AWS",0,1,1,47.5,Software Engineer,7.83
Tier 2,8.09,1,1,1,1,2,"AWS, HTML/CSS, Java, Python, Docker, React",0,5,1,60.7,Software Engineer,10.56
Tier 1,8.37,1,2,1,1,0,Docker,0,1,0,62.6,DevOps Engineer,10.19
Tier 2,5.61,0,2,1,0,1,Python,0,1,0,37.7,Junior Developer,4.71
Tier 2,7.19,1,3,1,2,1,"Node.js, Java, Docker, SQL",0,3,1,52.1,Backend Developer,10.2
Tier 3,5.6,0,3,0,0,5,"Machine Learning, Java, HTML/CSS, Node.js",1,2,1,44.3,Web Developer,6.0
Tier 1,7.29,0,4,0,5,0,"Python, Excel, PyTorch, React",1,2,1,49.4,Software Engineer,15.79
Tier 3,5.59,0,1,1,2,1,"Python, Excel, HTML/CSS, SQL",0,1,3,38.4,Web Developer,4.7
Tier 2,7.28,0,5,0,1,1,Django,0,1,0,55.6,Data Scientist,10.51
Tier 3,7.48,0,2,0,1,1,TensorFlow,1,0,0,55.5,Data Scientist,11.56
Tier 2,6.85,1,3,0,2,2,"PyTorch, Docker",1,1,0,53.3,DevOps Engineer,10.33
Tier 2,7.75,1,1,0,1,2,"Excel, TensorFlow, DSA",2,0,1,62.2,Data Scientist,15.88
Tier 2,4.91,1,3,1,4,1,"HTML/CSS, Git, Machine Learning, AWS",1,1,2,40.0,Junior Developer,4.72
Tier 1,7.58,1,1,0,1,1,"Machine Learning, PyTorch, React",2,1,0,65.0,Data Scientist,16.02
Tier 1,7.81,2,2,0,0,1,"PyTorch, AWS, React, TensorFlow",2,2,0,63.7,ML Engineer,16.12
Tier 2,7.25,0,0,3,2,1,"React, DSA",1,1,0,61.2,Software Engineer,12.4
Tier 3,6.45,1,2,1,3,2,DSA,1,0,0,55.3,Software Engineer,9.41
Tier 2,7.92,0,4,0,0,3,"Git, Linux, HTML/CSS, TensorFlow, Python",1,1,3,56.9,Data Scientist,15.34
Tier 2,7.51,0,1,1,2,2,"Git, Java, Machine Learning, Docker, HTML/CSS",1,2,2,59.8,Backend Developer,16.08
Tier 2,6.91,1,3,0,1,2,SQL,0,0,1,50.8,Data Analyst,6.77
Tier 1,5.85,0,2,1,0,2,"Machine Learning, DSA, HTML/CSS, JavaScript",2,0,2,42.5,Web Developer,5.66
Tier 2,7.67,0,2,0,0,2,"Python, Docker",0,2,0,51.5,Backend Developer,10.52
Tier 3,6.7,2,0,1,2,0,"SQL, Java, PyTorch",1,1,1,54.1,Backend Developer,9.87
Tier 2,7.03,0,3,1,3,2,"Excel, Node.js, SQL, Linux, Python",0,2,3,51.0,Data Analyst,9.95
Tier 3,8.11,0,4,0,1,1,"React, Machine Learning, Deep Learning, Excel, Git",2,1,2,62.3,Data Scientist,17.75
Tier 2,7.63,1,2,0,0,1,React,0,1,0,52.9,Software Engineer,10.63
Tier 3,6.39,1,0,0,0,2,"SQL, Django, Git, HTML/CSS",0,1,3,46.5,Web Developer,6.98
Tier 2,7.89,1,1,0,2,2,"Docker, Python, DSA, PyTorch",2,2,0,64.3,ML Engineer,15.73
Tier 1,8.46,2,3,1,1,1,"TensorFlow, Deep Learning, Java, SQL, Linux",2,1,2,70.9,Data Scientist,23.56
Tier 3,9.87,1,1,1,2,0,React,0,1,0,68.2,Software Engineer,10.39
Tier 3,7.13,0,5,1,2,0,"Deep Learning, Excel, React, Django",1,2,1,64.5,Data Scientist,13.87
Tier 3,6.06,1,3,0,0,3,"Machine Learning, Java, Node.js, PyTorch, Docker",2,3,0,54.5,Backend Developer,9.7
Tier 2,5.57,0,2,2,2,2,Git,0,0,1,41.0,Web Developer,4.56
Tier 1,7.29,1,1,1,2,2,"Git, JavaScript",0,0,2,47.3,Web Developer,6.53
Tier 1,6.38,1,1,1,2,3,Docker,0,1,0,45.7,Backend Developer,7.82
Tier 1,8.15,0,2,0,1,4,"Machine Learning, DSA, PyTorch",3,0,0,62.3,Data Scientist,24.49
Tier 1,5.78,0,4,1,0,1,"DSA, React",1,1,0,53.8,Web Developer,5.36
Tier 2,7.58,2,0,1,0,2,"HTML/CSS, SQL, Node.js, Git, Docker",0,2,3,47.1,Backend Developer,10.24
Tier 3,8.05,2,2,1,3,3,"Django, React, Java",0,3,0,61.5,Software Engineer,10.33
Tier 2,6.67,0,3,1,3,2,"Deep Learning, Machine Learning, HTML/CSS, Python, TensorFlow",3,1,1,51.4,Data Scientist,9.8
Tier 1,4.87,3,3,2,2,2,"Node.js, HTML/CSS, DSA, JavaScript",1,1,2,39.4,Junior Developer,4.28
Tier 2,6.76,0,2,2,3,4,TensorFlow,1,0,0,44.8,Software Engineer,9.84
Tier 3,6.81,1,2,1,1,3,"Git, SQL, Excel, Python, Java",0,2,3,40.1,Data Analyst,8.55
